city_number,city_code,metric
48,1504208,0.0008005190734202388
25,1302603,0.0007997508144830663
7,4106902,0.0007993470596649474
66,2611606,0.0007986884694606751
88,2510808,0.0007982790783657966
52,2704302,0.0007978500041992105
44,2504009,0.0007969397513547976
56,2408102,0.0007957648556733846
53,1600303,0.0007926376477852035
30,3550308,0.0007912776218359307
29,2304400,0.0007888858440663328
83,3300100,0.0007869645534597447
61,2925303,0.000784339627314834
42,2307304,0.0007835827050924627
80,3170701,0.0007826079793061974
41,2507507,0.000777751397905802
23,3541406,0.000777121541809139
6,3106200,0.0007764228971198797
4,2800308,0.000776296005752762
20,5103403,0.0007744859858798976
33,1500602,0.0007738487980906299
94,1303403,0.0007717992671969063
5,1501402,0.0007701599500612074
9,1400100,0.000768328682922884
62,1100205,0.0007672365753789745
72,2927408,0.0007661970013468937
27,4205407,0.0007656906126330891
75,1304203,0.0007654931790528835
73,1505304,0.0007635182922908763
67,3543402,0.0007634139873514356
60,2611101,0.0007633587786259542
58,4314100,0.0007611630571513272
3,5208707,0.0007590345081056896
8,5300108,0.000757865849767056
14,4204202,0.0007578598039137476
79,3170107,0.0007555152614082804
47,4113700,0.0007543454266815948
26,4108304,0.0007534360650017051
78,3170206,0.0007528270637367166
70,1506807,0.0007522547847363545
17,4314902,0.0007522071340908191
90,1100049,0.0007507210873602275
45,2919306,0.0007495246435813076
13,2701506,0.0007469551748268243
69,2111300,0.0007434478764780918
24,5003702,0.0007426574629257577
36,2105302,0.0007424427146831723
11,2303501,0.0007393629026609281
92,1302405,0.0007380991228274635
0,5107925,0.0007378296933735126
82,3205002,0.000736474072236478
74,2211001,0.0007356585305414447
55,4208203,0.0007351404892166497
71,3549805,0.0007343108685738137
2,3304557,0.0007333132637071687
37,4208807,0.00073166411226038
51,3143302,0.0007315626949229548
68,3549904,0.0007305051250701669
31,4119905,0.0007179130645063781
35,2913606,0.0007153237404654876
40,1100122,0.0007071240891125221
50,4115200,0.0007057477583222518
43,4209102,0.0007009363033357189
59,1721000,0.0006632966541920348
84,2301109,0.0006312250416940751
54,2408003,0.000627307004047781
64,1200401,0.0006245274956447424
10,5101803,0.0005905059081670075
32,4109401,0.0005494918646283411
1,3506003,0.0005332255656400671
95,5107909,0.0005326634856377103
15,1505536,0.00048282416560360643
34,1503606,0.00047813898241958456
86,2910800,0.0004504995803240752
57,2207702,0.00043784249653182653
89,2908309,0.00041071845466100597
28,2605459,0.00039095937314808716
77,2924009,0.0003496567842617641
16,5204508,0.0003311766182335388
49,3302403,0.0003251498256170146
22,1501600,0.0002620118650004551
76,5008305,0.00025813042923014635
18,5003207,0.0002521412096939006
46,4209300,0.0002484770969505321
85,2903201,0.00023637720826076138
21,1200203,0.00021587769051774287
87,2931350,0.00021264689423614998
91,1702109,0.00017489533894716688
93,5218805,0.00017184150786401007
81,1100304,0.00016994329260657234
65,5107602,0.0001582528881152081
38,2307254,0.00014552740664033897
63,2933307,0.00014096043018155702
12,3300704,0.00012132187203479767
39,3136702,6.204717806168535e-05
19,4305108,4.630385564894854e-05
