city_number,city_code,metric
30,3550308,66
6,3106200,40
8,5300108,40
66,2611606,38
2,3304557,30
67,3543402,26
20,5103403,23
72,2927408,20
3,5208707,19
17,4314902,19
61,2925303,19
25,1302603,18
7,4106902,17
29,2304400,17
27,4205407,15
52,2704302,15
5,1501402,14
56,2408102,14
13,2701506,12
78,3170206,11
82,3205002,11
69,2111300,10
74,2211001,10
4,2800308,9
62,1100205,9
9,1400100,8
26,4108304,8
41,2507507,8
47,4113700,7
53,1600303,7
59,1721000,7
70,1506807,7
37,4208807,6
48,1504208,6
60,2611101,6
71,3549805,6
36,2105302,5
42,2307304,5
44,2504009,5
51,3143302,5
55,4208203,5
23,3541406,4
35,2913606,4
58,4314100,4
64,1200401,4
68,3549904,4
11,2303501,3
14,4204202,3
24,5003702,3
33,1500602,3
50,4115200,3
79,3170107,3
94,1303403,3
0,5107925,2
1,3506003,2
12,3300704,2
15,1505536,2
16,5204508,2
31,4119905,2
38,2307254,2
40,1100122,2
43,4209102,2
54,2408003,2
63,2933307,2
73,1505304,2
84,2301109,2
85,2903201,2
88,2510808,2
90,1100049,2
95,5107909,2
10,5101803,1
18,5003207,1
19,4305108,1
21,1200203,1
22,1501600,1
28,2605459,1
32,4109401,1
34,1503606,1
39,3136702,1
45,2919306,1
46,4209300,1
49,3302403,1
57,2207702,1
65,5107602,1
75,1304203,1
76,5008305,1
77,2924009,1
80,3170701,1
81,1100304,1
83,3300100,1
86,2910800,1
87,2931350,1
89,2908309,1
91,1702109,1
92,1302405,1
93,5218805,1
