city_number,city_code,metric
118,2709202,0.5
120,2802403,0.5
1,1200203,0.3333333333333333
124,2924405,0.3333333333333333
129,2933604,0.3333333333333333
2,1200351,0.2727272727272727
109,2105302,0.18181818181818182
3,1200393,0.17647058823529413
23,1301803,0.17647058823529413
77,1504208,0.16666666666666666
104,1710706,0.09523809523809523
98,1508308,0.09090909090909091
106,2102903,0.09090909090909091
66,1501808,0.060549313358302125
33,1302603,0.06024844720496894
56,1500305,0.05896656534954407
25,1301902,0.05787589498806683
41,1303403,0.05770374776918501
87,1505908,0.057227138643067846
16,1300904,0.057193396226415096
65,1501402,0.05709240729841083
125,2926004,0.05555555555555555
127,2930204,0.05555555555555555
17,1301001,0.05546026300743282
57,1500404,0.05514496873223423
48,1304104,0.05437219730941704
103,1600808,0.05437219730941704
79,1504604,0.05418994413407821
60,1500701,0.05403899721448468
99,1508357,0.053948832035595105
93,1507805,0.053650442477876106
100,1600279,0.052976515565264885
101,1600303,0.05280348394120849
30,1302405,0.05159574468085106
63,1501204,0.05154091392136025
75,1503903,0.0513771186440678
82,1505106,0.0513771186440678
27,1302108,0.05113336847654191
35,1302801,0.051106427818756586
19,1301209,0.05107951553449184
20,1301308,0.05107951553449184
28,1302207,0.0505998956703182
80,1504802,0.05
72,1503002,0.0496417604912999
84,1505304,0.04938900203665988
58,1500503,0.049238578680203045
88,1506005,0.049188640973630834
107,2105005,0.04918032786885246
111,2111201,0.04918032786885246
97,1508100,0.04903943377148635
69,1502509,0.04879275653923541
96,1508084,0.04879275653923541
102,1600600,0.04811507936507937
49,1304203,0.04792490118577075
135,4208401,0.047619047619047616
137,4314498,0.047619047619047616
64,1501303,0.047549019607843135
73,1503101,0.04731707317073171
95,1507979,0.047270955165692005
37,1303007,0.04690522243713733
91,1506807,0.0461684911946692
53,1304401,0.045284780578898225
51,1304260,0.04443426477324782
70,1502806,0.04425182481751825
59,1500602,0.043931159420289856
4,1300029,0.043654365436543656
76,1504000,0.04309195912927588
52,1304302,0.042977403633141335
26,1302009,0.04263736263736264
46,1303957,0.04263736263736264
55,1500206,0.04263736263736264
24,1301852,0.04250657318141981
8,1300300,0.041864479930945185
105,2100204,0.041666666666666664
112,2111300,0.041666666666666664
68,1502103,0.04103214890016921
83,1505205,0.04061976549413735
86,1505809,0.040016501650165015
15,1300839,0.039543416225030575
22,1301704,0.039207760711398545
39,1303205,0.039207760711398545
62,1501105,0.039207760711398545
54,1500107,0.03829451243584682
92,1507706,0.038024304194433554
108,2105104,0.0379746835443038
78,1504505,0.03671461014383043
5,1300060,0.036452461480646375
11,1300607,0.036452461480646375
43,1303700,0.036452461480646375
45,1303908,0.036452461480646375
47,1304062,0.036452461480646375
50,1304237,0.036452461480646375
21,1301605,0.03642508449117537
29,1302306,0.03642508449117537
12,1300631,0.03596588802373007
81,1504901,0.034433794817181396
10,1300508,0.03439716312056738
13,1300680,0.03439716312056738
14,1300805,0.03212984431931103
38,1303106,0.032002639392939625
40,1303304,0.03187643772592836
94,1507904,0.03187643772592836
42,1303601,0.031219826198905697
44,1303809,0.031219826198905697
31,1302504,0.030340944635595873
7,1300102,0.029690847872666053
0,1100205,0.02916416115453999
36,1302900,0.029059316956261235
90,1506401,0.027643203191792535
9,1300409,0.027064732142857144
6,1300086,0.026641032683328757
71,1502855,0.024153386454183266
130,3300100,0.023809523809523808
131,3302601,0.023809523809523808
132,4109500,0.023809523809523808
133,4118204,0.023809523809523808
110,2109403,0.023255813953488372
32,1302553,0.022303977925959992
67,1502004,0.0203910027328148
134,4207205,0.02
136,4209409,0.02
34,1302702,0.01923839746132487
85,1505700,0.019173749752915595
113,2401107,0.015151515151515152
114,2404408,0.015151515151515152
74,1503606,0.013081591368846932
89,1506302,0.012218163496662049
116,2706802,0.010752688172043012
119,2800704,0.010752688172043012
61,1501006,0.009980450663648523
115,2706703,0.008333333333333333
122,2806404,0.008333333333333333
117,2707503,0.005376344086021506
121,2805703,0.005376344086021506
126,2927408,0.002607561929595828
138,4315602,0.00211864406779661
139,4318507,0.00211864406779661
18,1301159,0.002088626674131174
123,2916104,0.0020100502512562816
128,2933208,0.0015313935681470138
