city_number,city_code,metric
166,1505106,1.0
4959,5101605,1.0
5064,5107800,1.0
229,1600303,0.8421052631578947
134,1502855,0.6666666666666666
167,1505304,0.6666666666666666
232,1600535,0.5925925925925926
228,1600279,0.5714285714285714
3662,3550308,0.5669198673371135
222,1600105,0.5517241379310345
235,1600709,0.5517241379310345
224,1600204,0.5333333333333333
231,1600501,0.5333333333333333
221,1600055,0.5
223,1600154,0.5
226,1600238,0.5
5321,5300108,0.49588246303574773
3228,3509502,0.49210624071322434
5173,5208707,0.4901489223938581
233,1600550,0.48484848484848486
3099,3304557,0.4830887045309509
2191,3106200,0.4740985953296949
3592,3543402,0.4711059743954481
225,1600212,0.47058823529411764
227,1600253,0.47058823529411764
230,1600402,0.47058823529411764
2931,3170206,0.46972786100523
5097,5201108,0.4680268503797916
861,2304400,0.4619072524407252
1843,2910800,0.4594641463626116
2930,3170107,0.4591854419410745
3831,4106902,0.4559848550038723
4982,5103403,0.452480573819486
1485,2611606,0.4519402985074627
2047,2927408,0.45025065850964396
3807,4104808,0.4495249406175772
3656,3549805,0.44702210224396827
3942,4115200,0.44596869213937046
3657,3549904,0.4456686291000841
1751,2903201,0.44428607361448813
1585,2704302,0.444137121783589
2432,3127701,0.4425791363902113
2912,3168606,0.44246826987307947
4885,5002704,0.44239438971447653
1642,2800308,0.44059200133034004
5057,5107602,0.440006642863074
365,1721000,0.43949572862237707
5201,5211503,0.43949572862237707
1946,2919553,0.4389132775615009
3856,4108304,0.43793388429752067
1491,2612208,0.4375
2163,3103504,0.43674276765845216
3925,4113700,0.4341307553662133
2123,2933307,0.4337398706720144
3497,3534401,0.433704370600753
3646,3548708,0.43363338788870703
4701,4314902,0.43278340411630184
2019,2925105,0.4313741452295669
11,1100122,0.4310583258765151
294,1709500,0.43102326338051083
3570,3541406,0.43088307041795415
1237,2507507,0.4301834713427504
4203,4205407,0.43000892639779276
3704,3554102,0.429834523036989
20,1100304,0.42899935233160624
5205,5211909,0.4287216828478964
16,1100205,0.42751109318273495
1069,2408102,0.42623873873873874
794,2211001,0.4261359067149176
3406,3525904,0.42599887450759705
112,1501402,0.425725074315096
1925,2918001,0.4256566792513455
738,2208007,0.42562248995983937
1968,2921302,0.42545162585307106
2474,3131307,0.42545162585307106
4999,5104807,0.42473549214491824
3799,4104303,0.4239539163133051
5274,5218805,0.4238521836506159
4474,4304705,0.42361499720201456
5068,5107909,0.42361499720201456
1838,2910602,0.42334425181752816
550,2111300,0.42327661953830176
2494,3133303,0.4232428115015974
2528,3136207,0.4232090088651066
128,1502400,0.4228037979733504
1275,2510808,0.4225003986605007
5220,5213103,0.4225003986605007
5265,5218003,0.4224330357142857
878,2305407,0.4223993622957353
5166,5208004,0.4223656942451777
248,1702109,0.42206292313819194
853,2304202,0.42206292313819194
1694,2805703,0.42202930869703725
326,1716109,0.42152573383183517
1479,2611101,0.42109027336300064
1402,2604106,0.4209899102248352
2537,3136702,0.41965629207254296
4004,4119905,0.4195233948222627
3035,3205309,0.41836412442760146
3644,3548500,0.41823204419889504
5137,5205109,0.418199037171494
339,1718204,0.418133038743786
459,2105302,0.41793516838867417
4961,5101803,0.4174413108555223
293,1709302,0.4173426793730802
1189,2503704,0.41727695094101896
