city_number,city_code,metric
30,3550308,2049.806568969066
66,2611606,706.1652554813724
6,3106200,597.6645428908554
8,5300108,510.12306378029774
20,5103403,232.47844168045873
25,1302603,210.97946540174806
62,1100205,189.5659090909091
2,3304557,157.6649647230281
67,3543402,135.70547503273966
61,2925303,124.53208538504641
7,4106902,121.44307121469792
3,5208707,118.4173755834926
56,2408102,101.67688237688242
5,1501402,66.7103021978022
17,4314902,62.820321978216676
52,2704302,41.340038518985885
70,1506807,34.79153346653346
53,1600303,33.49746642246642
72,2927408,29.91228122133296
13,2701506,28.520080988870923
27,4205407,28.27533434761697
29,2304400,19.861460242794575
95,5107909,15.797471972471964
31,4119905,11.466666666666665
82,3205002,9.674130961630958
78,3170206,8.944034190585915
51,3143302,6.639624167255744
47,4113700,5.3204221704221695
9,1400100,4.798856216247521
74,2211001,3.717730880230881
26,4108304,3.5789682539682537
33,1500602,2.446033133533134
60,2611101,2.438426388426388
42,2307304,2.4242424242424243
69,2111300,2.0210678210678212
0,5107925,2.0132275132275135
4,2800308,1.660786435786436
94,1303403,1.5142246642246642
68,3549904,1.053968253968254
55,4208203,1.029505582137161
1,3506003,0.8798941798941798
58,4314100,0.6784696784696784
48,1504208,0.5777777777777777
14,4204202,0.5356125356125355
24,5003702,0.5356125356125355
35,2913606,0.5356125356125355
43,4209102,0.5356125356125355
59,1721000,0.5356125356125355
79,3170107,0.5356125356125355
37,4208807,0.3666666666666667
71,3549805,0.3246753246753247
41,2507507,0.2857142857142857
44,2504009,0.18181818181818182
10,5101803,0.0
11,2303501,0.0
12,3300704,0.0
15,1505536,0.0
16,5204508,0.0
18,5003207,0.0
19,4305108,0.0
21,1200203,0.0
22,1501600,0.0
23,3541406,0.0
28,2605459,0.0
32,4109401,0.0
34,1503606,0.0
36,2105302,0.0
38,2307254,0.0
39,3136702,0.0
40,1100122,0.0
45,2919306,0.0
46,4209300,0.0
49,3302403,0.0
50,4115200,0.0
54,2408003,0.0
57,2207702,0.0
63,2933307,0.0
64,1200401,0.0
65,5107602,0.0
73,1505304,0.0
75,1304203,0.0
76,5008305,0.0
77,2924009,0.0
80,3170701,0.0
81,1100304,0.0
83,3300100,0.0
84,2301109,0.0
85,2903201,0.0
86,2910800,0.0
87,2931350,0.0
88,2510808,0.0
89,2908309,0.0
90,1100049,0.0
91,1702109,0.0
92,1302405,0.0
93,5218805,0.0
