,date,geocode,cities
0,2020/02/25,3550308,São Paulo/SP
1,2020/03/18,3549805,São José do Rio Preto/SP
2,2020/03/18,3549904,São José dos Campos/SP
3,2020/03/26,3543402,Ribeirão Preto/SP
4,2020/03/31,3506003,Bauru/SP
5,2020/04/08,3541406,Presidente Prudente/SP
