0;1.0;2020/02/25
1;0.5;2020/03/05
2;0.25;2020/03/06
3;0.16666666666666666;2020/03/07
4;0.125;2020/03/08
5;0.1111111111111111;2020/03/10
6;0.3;2020/03/11
7;0.38095238095238093;2020/03/12
8;0.375;2020/03/13
9;0.3793103448275862;2020/03/14
10;0.36666666666666664;2020/03/15
11;0.358974358974359;2020/03/16
12;0.32;2020/03/17
13;0.37142857142857144;2020/03/18
14;0.37209302325581395;2020/03/19
15;0.36036036036036034;2020/03/20
16;0.3609022556390977;2020/03/21
17;0.3732394366197183;2020/03/22
18;0.3869047619047619;2020/03/23
19;0.3783783783783784;2020/03/24
20;0.35377358490566035;2020/03/25
21;0.3504273504273504;2020/03/26
22;0.34099616858237547;2020/03/27
23;0.3391003460207612;2020/03/28
24;0.3375796178343949;2020/03/29
25;0.33430232558139533;2020/03/30
26;0.34102564102564104;2020/03/31
27;0.35362997658079626;2020/04/01
28;0.3657505285412262;2020/04/02
29;0.3730769230769231;2020/04/03
30;0.3817204301075269;2020/04/04
31;0.3843594009983361;2020/04/05
32;0.3860182370820669;2020/04/06
33;0.40392706872370265;2020/04/07
34;0.417312661498708;2020/04/08
35;0.4209245742092457;2020/04/09
36;0.4228110599078341;2020/04/10
37;0.4293537787513691;2020/04/11
38;0.4332281808622503;2020/04/12
39;0.44287158746208294;2020/04/13
40;0.44508118433619864;2020/04/14
41;0.46332737030411447;2020/04/15
42;0.4808510638297872;2020/04/16
43;0.4882591093117409;2020/04/17
44;0.49075500770416025;2020/04/18
45;0.5007342143906021;2020/04/19
46;0.5067423704755145;2020/04/20
47;0.5141087405368203;2020/04/21
48;0.5162574651625746;2020/04/22
49;0.5238397965670692;2020/04/23
50;0.5388320288982541;2020/04/24
51;0.542608695652174;2020/04/25
52;0.5555555555555556;2020/04/26
53;0.5628710199676201;2020/04/27
54;0.5801020408163265;2020/04/28
55;0.5871062992125984;2020/04/29
56;0.5920303605313093;2020/04/30
57;0.5980618366405168;2020/05/01
58;0.6042876284055382;2020/05/02
59;0.6056892778993436;2020/05/03
60;0.6162393162393163;2020/05/04
61;0.6218556701030927;2020/05/05
62;0.6290646326776395;2020/05/06
63;0.6353398058252427;2020/05/07
64;0.6464232488822653;2020/05/08
65;0.654056020371044;2020/05/09
66;0.6647666547915925;2020/05/10
67;0.670969993021633;2020/05/11
68;0.6786202185792349;2020/05/12
69;0.6855618539513171;2020/05/13
70;0.696841419732986;2020/05/14
71;0.7080706179066835;2020/05/15
72;0.7155225726654298;2020/05/16
73;0.7192390303774164;2020/05/17
74;0.7243145525760771;2020/05/18
75;0.7323113207547169;2020/05/19
76;0.7411663315139327;2020/05/20
77;0.7517610594533671;2020/05/21
78;0.7595703662902782;2020/05/22
79;0.7722666666666667;2020/05/23
80;0.7774551214361141;2020/05/24
81;0.7809798270893372;2020/05/25
82;0.7878552971576227;2020/05/26
83;0.7938170669391926;2020/05/27
84;0.802211610957527;2020/05/28
85;0.8130402568535441;2020/05/29
86;0.8200438917337235;2020/05/30
87;0.8230880929332043;2020/05/31
88;0.8260660081907975;2020/06/01
89;0.8309926208045704;2020/06/02
90;0.8360075507314771;2020/06/03
91;0.8406914272366269;2020/06/04
92;0.8475708035919871;2020/06/05
93;0.8509472723122575;2020/06/06
94;0.8557496030845997;2020/06/07
95;0.8655518394648829;2020/06/08
96;0.8692665632616885;2020/06/09
97;0.8746432491767289;2020/06/10
98;0.8795731707317073;2020/06/11
99;0.8823018458197611;2020/06/12
100;0.8841991341991342;2020/06/13
101;0.8855538760526884;2020/06/14
102;0.8880051590713671;2020/06/15
103;0.8923240938166311;2020/06/16
104;0.8973110311242855;2020/06/17
105;0.9007360672975815;2020/06/18
106;0.9052192066805845;2020/06/19
107;0.9111433305716653;2020/06/20
108;0.9132231404958677;2020/06/21
109;0.9153624382207578;2020/06/22
110;0.9191236691236692;2020/06/23
111;0.9222607631095695;2020/06/24
112;0.9243133265513733;2020/06/25
113;0.9303171076550192;2020/06/26
114;0.956716708910119;2020/06/27
115;0.9577409931840312;2020/06/28
116;0.9595881095783951;2020/06/29
117;0.9632352941176471;2020/06/30
118;0.9644581804133668;2020/07/01
119;0.9662683114880494;2020/07/02
120;0.9676798768757214;2020/07/03
121;0.9702609363008442;2020/07/04
122;0.9710561625455243;2020/07/05
123;0.9726472838561592;2020/07/06
124;0.9748091603053435;2020/07/07
125;0.979889963953709;2020/07/08
126;0.9806671721000758;2020/07/09
127;0.982017792920689;2020/07/10
128;0.9825955353764662;2020/07/11
129;0.9833648393194707;2020/07/12
130;0.9835631966748536;2020/07/13
131;0.984525382147575;2020/07/14
132;0.9858650584244252;2020/07/15
133;0.9864406779661017;2020/07/16
134;0.9868222891566265;2020/07/17
135;0.987012987012987;2020/07/18
136;0.9873965387509406;2020/07/19
137;0.9879676630945666;2020/07/20
138;0.9889201877934273;2020/07/21
139;0.9894894894894894;2020/07/22
140;0.9896791142803528;2020/07/23
141;0.9900581504408179;2020/07/24
142;0.9910044977511244;2020/07/25
143;0.9913825402772574;2020/07/26
144;0.9917602996254682;2020/07/27
145;0.9925163704396632;2020/07/28
146;0.9927048260381593;2020/07/29
147;0.9928932111464372;2020/07/30
148;0.9930815258040389;2020/07/31
149;0.9938340807174888;2020/08/01
150;0.9940220437138053;2020/08/02
151;0.9942099364960777;2020/08/03
152;0.9943977591036415;2020/08/06
153;0.9947731939518387;2020/08/07
154;0.9949608062709966;2020/08/08
155;0.9951483485724949;2020/08/10
156;0.9953358208955224;2020/08/11
157;0.9955232232792389;2020/08/12
