city_number,city_code,metric
3662,3550308,3408852.51330973
2191,3106200,1132869.3125441317
11,1100122,1064056.8031841195
1564,2702405,1034167.1425476627
3228,3509502,993668.3541290244
2163,3103504,876061.1129395815
4701,4314902,865508.3971136764
5201,5211503,840496.0761503372
3831,4106902,821255.4142836445
3646,3548708,809294.2251468902
2474,3131307,748531.804541806
5274,5218805,706679.3361545035
3099,3304557,691166.5596854615
1779,2905305,621999.8981031795
5321,5300108,514476.3165305117
2931,3170206,509098.2653579327
3051,3301009,505537.06964548986
3856,4108304,489457.2884868078
861,2304400,487626.50813950604
3497,3534401,484415.6517582565
1843,2910800,451400.0138843057
5090,5200258,445530.15043355816
293,1709302,426034.90076569596
1491,2612208,410152.0130651483
14,1100155,392979.6988830783
2047,2927408,382019.72625925957
517,2109106,377547.0780006447
294,1709500,362648.8791797421
2123,2933307,360904.9233260562
5173,5208707,344455.67431057745
794,2211001,331789.72938563966
3035,3205309,326332.4024158988
77,1302603,323068.8335713612
4203,4205407,320218.9956012052
3592,3543402,317933.8945875281
16,1100205,316900.47260049667
4648,4312708,313122.75344703585
3657,3549904,305527.6511247398
3799,4104303,301565.192050974
1485,2611606,295705.1644903291
944,2310902,289386.19611870346
3704,3554102,288048.33811442065
1751,2903201,287532.12638144277
1069,2408102,287361.49973805493
2912,3168606,269916.5694513195
1925,2918001,267174.4992731553
5097,5201108,265759.7079520856
150,1504059,254755.97871910865
4793,4320107,254726.06699503283
2930,3170107,252231.3282708718
1946,2919553,249539.40362552623
4303,4213104,247618.97395560768
2079,2929909,240863.62974006386
4680,4314100,238598.19424162008
1786,2906006,235069.5745271898
4885,5002704,233921.68287256954
730,2207702,232322.67456216432
2616,3143302,229434.27598538474
248,1702109,224995.57190030353
1585,2704302,222215.82550276266
1871,2913200,220518.8033406074
1237,2507507,218494.8278707678
20,1100304,216724.8448131155
5204,5211800,215553.21901647773
2537,3136702,210258.93917554032
662,2203909,208025.81533530843
5289,5219753,206847.00451640453
1,1100023,205335.76588613182
4686,4314407,204902.31437687023
1008,2402006,199649.93231003027
3656,3549805,198772.6908734337
4772,4318705,197954.1198607236
3942,4115200,196387.3107498176
1478,2611002,196135.97626756658
5205,5211909,195356.8642240328
2120,2933158,192743.67929935394
1193,2504009,192246.11936178556
2585,3140555,190903.52527748613
112,1501402,186700.68969462265
929,2309607,179293.39848313792
3836,4107207,178990.47222492076
4474,4304705,174874.9850019878
2432,3127701,172317.2972559251
2114,2932705,171657.62779120557
878,2305407,168747.00468803843
711,2206605,166982.85676931185
4677,4314050,163544.97505925884
3681,3552205,159887.28095770156
2641,3145208,159542.87026059555
550,2111300,156736.9847568359
5137,5205109,155804.94139329478
3406,3525904,152567.7340335464
487,2106755,149892.07301032104
4583,4310207,148489.326649608
