city_number,city_code,metric
539,3550308,0.02238131395306794
453,3541901,0.022138769670958514
531,3549607,0.022138769670958514
35,3503158,0.022137186181245976
40,3503505,0.022133228447813496
220,3519907,0.022052798460935552
216,3519501,0.022031605922551253
351,3532405,0.021923145032760757
53,3504909,0.02190452599171945
416,3538501,0.021868155161449868
311,3528809,0.021866610145541896
534,3549904,0.02186274856073182
525,3548906,0.021835755608861297
581,3554102,0.021757469244288227
374,3534401,0.021752881641833005
111,3510005,0.021691897953462293
513,3547809,0.021652441583881347
384,3535309,0.02158223213974408
45,3504008,0.02157771813016349
523,3548708,0.021546922862712335
284,3526001,0.021487086920299915
377,3534708,0.021473669603829876
128,3512001,0.021439456913272373
239,3521606,0.021429807858750215
268,3524303,0.021429807858750215
214,3519303,0.021426840665997437
401,3537008,0.021426840665997437
99,3509106,0.021423874294811893
379,3534807,0.021423874294811893
153,3514403,0.021396474248185273
376,3534609,0.021389819966135665
65,3506003,0.02130149007192264
380,3534906,0.02127878996218632
60,3505500,0.021273670825170978
395,3536406,0.021264170388182756
469,3543402,0.02126051863300704
15,3501301,0.02116456388689438
145,3513702,0.021159499555616326
77,3507100,0.02105513792986156
176,3516002,0.021046547210227466
0,3500105,0.021016534818184905
592,3555000,0.021012967614909363
567,3553005,0.020988742709887428
431,3540002,0.0209816283641787
474,3543907,0.020963153616905986
314,3529005,0.020946837670468003
322,3529708,0.020941876987617566
3,3500402,0.02093196266738807
447,3541406,0.020931254860852806
293,3526902,0.02092417942737383
385,3535408,0.020914281852890494
505,3547106,0.020905805667195784
593,3555109,0.02088675934674045
332,3530706,0.020841049122925153
316,3529203,0.02083543707294086
514,3547908,0.020834735779198924
489,3545407,0.02081161954073227
36,3503208,0.02080672268907563
63,3505807,0.02080672268907563
527,3549102,0.02080672268907563
424,3539301,0.020795538533897737
120,3511102,0.020758576746369765
27,3502507,0.020757184534388518
162,3515129,0.020726603047045038
336,3531100,0.020675373258959885
205,3518800,0.02064503218490478
66,3506102,0.020631270206312703
276,3525300,0.020622334754797442
389,3535804,0.020609289162643582
415,3538303,0.02054498987686282
244,3522109,0.020542262635648626
500,3546603,0.02053476645435244
533,3549805,0.02053067993366501
423,3539202,0.020506874275302303
252,3522703,0.02049465284905473
247,3522307,0.02048990400529626
521,3548500,0.02039605917822663
317,3529302,0.020364521647585208
56,3505203,0.02033708972631994
524,3548807,0.020289095021141304
169,3515400,0.02027978901156505
430,3539905,0.020269827755583208
364,3533403,0.020257887158004976
24,3502200,0.02024397422899565
213,3519253,0.020241326313724207
493,3545803,0.020234709555097905
456,3542206,0.020189171559034574
546,3551009,0.02016483695475128
105,3509502,0.020162866449511402
459,3542503,0.020126808649000162
442,3541000,0.020055728356661483
617,3557105,0.020048582995951417
212,3519204,0.020015520920907973
74,3506805,0.019978053188742576
152,3514304,0.019974185221039043
462,3542909,0.019974185221039043
57,3505302,0.019941367868303212
71,3506508,0.019917626616899414
558,3552205,0.01990417698318274
458,3542404,0.019879247222043806
576,3553807,0.019849286515953184
388,3535705,0.019833386735020827
575,3553708,0.01982893935996412
190,3517307,0.01980926779313876
280,3525706,0.019798496721573643
399,3536703,0.019746076304708433
211,3519105,0.019736003060834076
31,3502804,0.01973537382432648
273,3524808,0.01973348635552155
471,3543600,0.019724682939264545
243,3522000,0.019688921403352523
295,3527108,0.01968516457306408
560,3552403,0.01967765521187653
170,3515509,0.01966890152839122
23,3502101,0.019609706646391688
553,3551702,0.019572503636248656
328,3530300,0.019566935356409042
189,3517208,0.01956446158222447
343,3531803,0.019563224929679844
601,3555802,0.019502205419029615
585,3554508,0.01949913372184596
369,3533908,0.01949422101848644
595,3555307,0.019478271814720415
405,3537305,0.019473369616509893
461,3542800,0.01944400816711167
168,3515350,0.019435461081980597
602,3555901,0.019434240683181062
583,3554300,0.019422654534044556
113,3510203,0.019395876417873034
432,3540101,0.019385550092386707
411,3537909,0.019366748013265753
616,3557006,0.019366748013265753
482,3544806,0.019361296174658284
488,3545308,0.019354031829409375
52,3504800,0.01933106398925705
18,3501608,0.019304537657882426
371,3534104,0.019298519095869056
263,3523800,0.019254697026253577
283,3525904,0.019242725690126833
418,3538709,0.01921942434874406
508,3547403,0.019211073523478478
196,3517901,0.01919677469375097
564,3552700,0.019196179371084785
248,3522406,0.019181308295373557
151,3514205,0.01914748824548379
390,3535903,0.019143935176594296
174,3515806,0.019142159136592757
187,3517000,0.019127371608676842
492,3545704,0.019126780582764267
421,3539004,0.019087264878199197
127,3511904,0.019057881773399014
537,3550100,0.01905729503401989
520,3548401,0.019039709636738334
589,3554805,0.019039124015748032
298,3527405,0.019002302379125095
318,3529401,0.018989477559284595
265,3524006,0.01893719215590296
236,3521309,0.018888651551676787
269,3524402,0.018886922560566302
327,3530201,0.01887885811882396
378,3534757,0.018877706617871304
229,3520707,0.01886965004267772
325,3530003,0.01886965004267772
117,3510708,0.018856429158924055
97,3508801,0.018839785731677623
439,3540705,0.01883348039066541
501,3546702,0.01882603406326034
326,3530102,0.01879345417008228
46,3504107,0.018792313063541698
540,3550407,0.018791172095564797
419,3538808,0.018786039453717755
175,3515905,0.018785469333252404
9,3500808,0.01878318919739038
267,3524204,0.018751893365646775
506,3547205,0.018747349930341026
54,3505005,0.01868115285951411
208,3519006,0.01866538009227151
454,3542008,0.01866538009227151
76,3507001,0.018654130126872195
285,3526100,0.01863335340156532
137,3512902,0.018627185459360235
198,3518107,0.018606468678610075
590,3554904,0.01856071964017991
449,3541604,0.018499701135684398
391,3536000,0.01847485449932846
