city_number,city_code,metric
539,3550308,40738.0
105,3509502,20547.0
469,3543402,14324.0
533,3549805,11423.0
408,3537602,8812.0
558,3552205,7690.0
447,3541406,7520.0
418,3538709,7082.0
283,3525904,7014.0
18,3501608,6820.0
65,3506003,6680.0
314,3529005,6497.0
36,3503208,5834.0
331,3530607,5831.0
502,3546801,5550.0
268,3524303,5362.0
525,3548906,5305.0
534,3549904,5286.0
442,3541000,4768.0
474,3543907,4698.0
45,3504008,4630.0
592,3555000,4447.0
581,3554102,4350.0
293,3526902,4332.0
546,3551009,4224.0
521,3548500,4212.0
31,3502804,3958.0
247,3522307,3840.0
460,3542602,3824.0
553,3551702,3794.0
295,3527108,3586.0
120,3511102,3555.0
296,3527207,3524.0
264,3523909,3499.0
37,3503307,3458.0
391,3536000,3456.0
439,3540705,3329.0
27,3502507,3250.0
580,3554003,3222.0
46,3504107,3204.0
201,3518404,3102.0
376,3534609,3091.0
542,3550605,3074.0
273,3524808,3037.0
291,3526704,3031.0
83,3507506,3028.0
333,3530805,2986.0
424,3539301,2959.0
377,3534708,2933.0
422,3539103,2895.0
170,3515509,2894.0
276,3525300,2818.0
617,3557105,2812.0
487,3545209,2802.0
269,3524402,2800.0
523,3548708,2781.0
404,3537206,2755.0
84,3507605,2754.0
258,3523305,2750.0
513,3547809,2740.0
95,3508603,2623.0
575,3553708,2620.0
294,3527009,2617.0
317,3529302,2612.0
61,3505609,2589.0
431,3540002,2559.0
227,3520509,2554.0
66,3506102,2531.0
71,3506508,2511.0
405,3537305,2467.0
571,3553401,2462.0
153,3514403,2442.0
244,3522109,2422.0
328,3530300,2373.0
178,3516200,2362.0
100,3509205,2356.0
4,3500501,2333.0
537,3550100,2305.0
272,3524709,2260.0
527,3549102,2254.0
336,3531100,2226.0
60,3505500,2214.0
183,3516705,2204.0
21,3501905,2202.0
0,3500105,2144.0
374,3534401,2109.0
142,3513405,2102.0
286,3526209,2064.0
324,3529906,2051.0
248,3522406,2047.0
332,3530706,2046.0
136,3512803,2040.0
72,3506607,2038.0
50,3504503,2015.0
76,3507001,2008.0
94,3508504,2005.0
132,3512407,1917.0
252,3522703,1898.0
226,3520442,1828.0
23,3502101,1807.0
7,3500709,1806.0
524,3548807,1792.0
298,3527405,1784.0
285,3526100,1762.0
552,3551603,1743.0
339,3531407,1724.0
406,3537404,1686.0
137,3512902,1664.0
493,3545803,1660.0
369,3533908,1627.0
316,3529203,1624.0
371,3534104,1610.0
43,3503802,1602.0
113,3510203,1602.0
284,3526001,1598.0
292,3526803,1586.0
498,3546405,1582.0
585,3554508,1580.0
280,3525706,1576.0
259,3523404,1543.0
500,3546603,1526.0
30,3502754,1513.0
44,3503901,1503.0
412,3538006,1502.0
438,3540606,1502.0
410,3537800,1494.0
399,3536703,1488.0
454,3542008,1468.0
387,3535606,1466.0
271,3524600,1459.0
52,3504800,1453.0
208,3519006,1444.0
419,3538808,1435.0
118,3510807,1428.0
484,3545001,1409.0
231,3520905,1401.0
380,3534906,1389.0
593,3555109,1388.0
218,3519709,1386.0
62,3505708,1334.0
612,3556701,1333.0
116,3510500,1330.0
3,3500402,1329.0
529,3549409,1329.0
560,3552403,1320.0
266,3524105,1315.0
619,3557204,1305.0
115,3510401,1298.0
423,3539202,1296.0
217,3519600,1285.0
393,3536208,1282.0
338,3531308,1281.0
540,3550407,1279.0
6,3500600,1278.0
364,3533403,1274.0
557,3552106,1269.0
124,3511508,1264.0
239,3521606,1244.0
166,3515202,1226.0
420,3538907,1220.0
47,3504206,1215.0
433,3540200,1201.0
512,3547700,1190.0
561,3552502,1189.0
426,3539509,1183.0
478,3544301,1175.0
97,3508801,1174.0
186,3516903,1167.0
386,3535507,1163.0
326,3530102,1140.0
402,3537107,1130.0
601,3555802,1122.0
250,3522604,1121.0
359,3533007,1116.0
456,3542206,1112.0
353,3532603,1108.0
497,3546306,1108.0
246,3522208,1104.0
532,3549706,1101.0
41,3503604,1089.0
101,3509254,1087.0
164,3515186,1078.0
608,3556404,1077.0
198,3518107,1053.0
373,3534302,1053.0
604,3556107,1052.0
176,3516002,1042.0
320,3529609,1041.0
138,3513009,1040.0
204,3518701,1036.0
64,3505906,1033.0
445,3541208,1033.0
288,3526407,1021.0
414,3538204,1020.0
510,3547601,1016.0
306,3528304,1015.0
509,3547502,1012.0
131,3512308,1009.0
207,3518909,1008.0
200,3518305,1004.0
606,3556305,980.0
257,3523206,969.0
145,3513702,953.0
103,3509403,944.0
212,3519204,927.0
473,3543808,927.0
489,3545407,925.0
81,3507407,918.0
111,3510005,917.0
611,3556602,912.0
139,3513108,911.0
446,3541307,905.0
365,3533502,895.0
69,3506359,889.0
448,3541505,884.0
555,3551900,881.0
63,3505807,877.0
163,3515152,866.0
449,3541604,856.0
407,3537503,855.0
241,3521804,853.0
128,3512001,849.0
194,3517703,847.0
545,3550902,845.0
396,3536505,843.0
458,3542404,840.0
223,3520202,839.0
121,3511201,838.0
112,3510153,833.0
576,3553807,829.0
224,3520301,821.0
551,3551504,821.0
384,3535309,817.0
232,3521002,814.0
345,3532009,806.0
507,3547304,804.0
143,3513504,791.0
205,3518800,787.0
214,3519303,786.0
451,3541703,776.0
578,3553906,775.0
491,3545605,767.0
209,3519055,765.0
114,3510302,763.0
175,3515905,756.0
385,3535408,756.0
462,3542909,749.0
74,3506805,745.0
216,3519501,739.0
609,3556453,735.0
577,3553856,729.0
421,3539004,723.0
395,3536406,713.0
107,3509700,710.0
597,3555406,708.0
543,3550704,707.0
222,3520103,704.0
282,3525854,704.0
230,3520806,703.0
279,3525607,700.0
256,3523107,698.0
308,3528502,691.0
253,3522802,684.0
570,3553302,682.0
614,3556909,682.0
340,3531506,680.0
488,3545308,678.0
323,3529807,675.0
187,3517000,669.0
96,3508702,666.0
228,3520608,663.0
351,3532405,659.0
475,3544004,658.0
199,3518206,656.0
154,3514502,654.0
573,3553609,652.0
150,3514106,646.0
260,3523503,645.0
249,3522505,642.0
355,3532801,642.0
263,3523800,638.0
330,3530508,638.0
125,3511607,634.0
599,3555604,634.0
219,3519808,631.0
468,3543303,630.0
57,3505302,621.0
215,3519402,620.0
413,3538105,615.0
297,3527306,612.0
130,3512209,609.0
123,3511409,607.0
169,3515400,607.0
149,3514007,606.0
499,3546504,606.0
358,3532900,603.0
88,3507902,598.0
261,3523602,596.0
343,3531803,595.0
203,3518602,589.0
511,3547650,585.0
579,3553955,585.0
472,3543709,584.0
211,3519105,579.0
417,3538600,573.0
152,3514304,572.0
501,3546702,572.0
409,3537701,567.0
33,3503000,562.0
179,3516309,556.0
