city_number,city_code,metric
539,3550308,0.6923937360178971
105,3509502,0.5906488549618321
533,3549805,0.5295124037639007
18,3501608,0.5259133389974512
469,3543402,0.5219224283305227
418,3538709,0.5094650205761316
65,3506003,0.506961506961507
447,3541406,0.5028432168968319
513,3547809,0.5020275750202757
314,3529005,0.4995964487489911
521,3548500,0.49798873692679
36,3503208,0.4940143655227454
31,3502804,0.4932270916334661
525,3548906,0.4928343949044586
474,3543907,0.4897151898734177
293,3526902,0.48778565799842394
268,3524303,0.4874015748031496
45,3504008,0.48701809598741147
120,3511102,0.48472983555207516
592,3555000,0.4813374805598756
295,3527108,0.48021722265321953
523,3548708,0.47947327652982186
283,3525904,0.4791021671826625
558,3552205,0.4791021671826625
374,3534401,0.47873163186388246
405,3537305,0.47873163186388246
546,3551009,0.47836166924265844
71,3506508,0.4772552043176561
376,3534609,0.47578785549577246
442,3541000,0.4754224270353303
391,3536000,0.4746932515337423
575,3553708,0.47288006111535524
60,3505500,0.47000759301442674
66,3506102,0.4682299546142209
377,3534708,0.4671698113207547
183,3516705,0.4661144578313253
534,3549904,0.4650638617580766
581,3554102,0.4650638617580766
178,3516200,0.4643660915228807
23,3502101,0.46367041198501874
369,3533908,0.46367041198501874
252,3522703,0.46297681376215405
273,3524808,0.4612518628912072
617,3557105,0.46022304832713756
247,3522307,0.45953971789161097
280,3525706,0.45817912657290893
0,3500105,0.4575018477457502
456,3542206,0.4571639586410635
226,3520442,0.45682656826568263
153,3514403,0.4564896755162242
493,3545803,0.4564896755162242
298,3527405,0.4561532792925571
328,3530300,0.4554819720382634
500,3546603,0.4548126377663483
198,3518107,0.4541452677916361
276,3525300,0.4538123167155425
170,3515509,0.4534798534798535
284,3526001,0.4534798534798535
553,3551702,0.4534798534798535
63,3505807,0.45314787701317716
571,3553401,0.45314787701317716
431,3540002,0.45248538011695905
380,3534906,0.45149525893508385
326,3530102,0.4511661807580175
97,3508801,0.45083758193736345
217,3519600,0.450509461426492
239,3521606,0.4501818181818182
406,3537404,0.4498546511627907
27,3502507,0.44855072463768114
449,3541604,0.44822592324402605
316,3529203,0.4479015918958032
317,3529302,0.4475777295733912
353,3532603,0.4475777295733912
47,3504206,0.4469314079422383
424,3539301,0.4469314079422383
420,3538907,0.44628695025234316
606,3556305,0.44628695025234316
529,3549409,0.44596541786743515
81,3507407,0.44532374100719424
339,3531407,0.44500359453630484
593,3555109,0.4437275985663082
186,3516903,0.4424588992137241
306,3528304,0.4421428571428571
338,3531308,0.4421428571428571
207,3518909,0.44182726623840113
524,3548807,0.44151212553495006
83,3507506,0.44119743406985035
413,3538105,0.44119743406985035
137,3512902,0.4408831908831909
176,3516002,0.4408831908831909
340,3531506,0.4405693950177936
555,3551900,0.4402560455192034
365,3533502,0.43994314143567875
580,3554003,0.43994314143567875
601,3555802,0.4396306818181818
491,3545605,0.438385269121813
166,3515202,0.43807501769285206
419,3538808,0.43807501769285206
585,3554508,0.4377652050919378
76,3507001,0.43653032440056416
537,3550100,0.43622269203664554
212,3519204,0.43560872624912034
190,3517307,0.4353023909985935
385,3535408,0.4353023909985935
395,3536406,0.4349964862965566
7,3500709,0.4340813464235624
264,3523909,0.4340813464235624
292,3526803,0.4340813464235624
473,3543808,0.4337771548703574
151,3514205,0.4331700489853044
390,3535903,0.4331700489853044
540,3550407,0.4331700489853044
399,3536703,0.43286713286713285
175,3515905,0.43226256983240224
492,3545704,0.43226256983240224
215,3519402,0.4316596931659693
248,3522406,0.4316596931659693
227,3520509,0.4313588850174216
603,3556008,0.4313588850174216
6,3500600,0.431058495821727
37,3503307,0.431058495821727
231,3520905,0.431058495821727
117,3510708,0.43075852470424497
364,3533403,0.43045897079276774
611,3556602,0.43045897079276774
50,3504503,0.43015983321751217
211,3519105,0.43015983321751217
213,3519253,0.43015983321751217
508,3547403,0.42986111111111114
595,3555307,0.42986111111111114
189,3517208,0.42956280360860516
372,3534203,0.42956280360860516
398,3536604,0.42956280360860516
430,3539905,0.42956280360860516
439,3540705,0.42956280360860516
476,3544202,0.42956280360860516
291,3526704,0.42896742896742895
113,3510203,0.42867036011080334
498,3546405,0.42867036011080334
191,3517406,0.4280774550484094
124,3511508,0.4277816171389081
128,3512001,0.4277816171389081
386,3535507,0.42748618784530384
220,3519907,0.4271911663216011
359,3533007,0.42689655172413793
619,3557204,0.42689655172413793
42,3503703,0.4266023432115782
311,3528809,0.4266023432115782
336,3531100,0.4266023432115782
381,3535002,0.4266023432115782
266,3524105,0.4263085399449036
487,3545209,0.42601514108740535
527,3549102,0.42601514108740535
46,3504107,0.42572214580467677
49,3504404,0.42572214580467677
88,3507902,0.42572214580467677
187,3517000,0.42572214580467677
222,3520103,0.42572214580467677
194,3517703,0.4251373626373626
196,3517901,0.4251373626373626
257,3523206,0.4248455730954015
373,3534302,0.4248455730954015
64,3505906,0.42455418381344306
103,3509403,0.42455418381344306
208,3519006,0.42455418381344306
322,3529708,0.42455418381344306
454,3542008,0.42455418381344306
118,3510807,0.42426319396847156
545,3550902,0.42426319396847156
3,3500402,0.42397260273972603
145,3513702,0.42368240930869266
510,3547601,0.42368240930869266
532,3549706,0.42368240930869266
608,3556404,0.42368240930869266
509,3547502,0.42339261285909713
570,3553302,0.42339261285909713
33,3503000,0.4231032125768968
41,3503604,0.4231032125768968
74,3506805,0.4231032125768968
115,3510401,0.4231032125768968
