city_number,city_code,metric
539,3550308,348
105,3509502,213
533,3549805,134
469,3543402,131
18,3501608,122
65,3506003,104
418,3538709,94
314,3529005,90
447,3541406,89
513,3547809,87
558,3552205,85
31,3502804,81
36,3503208,78
523,3548708,77
525,3548906,75
268,3524303,74
283,3525904,73
374,3534401,71
474,3543907,71
521,3548500,67
293,3526902,66
45,3504008,65
592,3555000,64
120,3511102,61
71,3506508,60
295,3527108,59
247,3522307,57
534,3549904,54
546,3551009,54
183,3516705,53
405,3537305,53
442,3541000,51
66,3506102,49
376,3534609,49
391,3536000,49
581,3554102,49
273,3524808,48
377,3534708,47
60,3505500,45
276,3525300,45
328,3530300,45
617,3557105,45
252,3522703,44
524,3548807,44
280,3525706,41
369,3533908,41
575,3553708,41
0,3500105,40
83,3507506,40
153,3514403,40
500,3546603,40
23,3502101,39
178,3516200,38
298,3527405,37
493,3545803,37
580,3554003,36
170,3515509,35
226,3520442,35
431,3540002,34
571,3553401,33
593,3555109,33
97,3508801,32
217,3519600,32
380,3534906,32
239,3521606,31
284,3526001,31
537,3550100,31
553,3551702,31
50,3504503,30
198,3518107,30
420,3538907,30
76,3507001,29
248,3522406,29
406,3537404,29
27,3502507,28
316,3529203,28
419,3538808,28
424,3539301,28
585,3554508,28
137,3512902,27
176,3516002,27
317,3529302,27
326,3530102,27
339,3531407,27
456,3542206,27
63,3505807,26
353,3532603,26
399,3536703,26
540,3550407,26
6,3500600,25
37,3503307,25
81,3507407,25
113,3510203,24
336,3531100,24
449,3541604,24
385,3535408,23
408,3537602,23
439,3540705,23
601,3555802,23
4,3500501,22
7,3500709,22
47,3504206,22
61,3505609,22
94,3508504,22
212,3519204,22
227,3520509,22
285,3526100,22
292,3526803,22
294,3527009,22
395,3536406,22
498,3546405,22
606,3556305,22
21,3501905,21
46,3504107,21
264,3523909,21
338,3531308,21
364,3533403,21
365,3533502,21
460,3542602,21
527,3549102,21
84,3507605,20
166,3515202,20
186,3516903,20
231,3520905,20
257,3523206,20
291,3526704,20
332,3530706,20
333,3530805,20
529,3549409,20
124,3511508,19
151,3514205,19
258,3523305,19
306,3528304,19
324,3529906,19
331,3530607,19
386,3535507,19
390,3535903,19
404,3537206,19
413,3538105,19
131,3512308,18
207,3518909,18
220,3519907,18
473,3543808,18
487,3545209,18
611,3556602,18
619,3557204,18
115,3510401,17
118,3510807,17
128,3512001,17
133,3512506,17
241,3521804,17
340,3531506,17
15,3501301,16
57,3505302,16
88,3507902,16
103,3509403,16
127,3511904,16
196,3517901,16
201,3518404,16
213,3519253,16
259,3523404,16
269,3524402,16
296,3527207,16
393,3536208,16
492,3545704,16
520,3548401,16
552,3551603,16
555,3551900,16
557,3552106,16
52,3504800,15
175,3515905,15
211,3519105,15
244,3522109,15
266,3524105,15
271,3524600,15
378,3534757,15
446,3541307,15
497,3546306,15
508,3547403,15
532,3549706,15
545,3550902,15
576,3553807,15
595,3555307,15
608,3556404,15
3,3500402,14
55,3505104,14
68,3506300,14
74,3506805,14
85,3507704,14
95,3508603,14
117,3510708,14
152,3514304,14
169,3515400,14
191,3517406,14
224,3520301,14
253,3522802,14
286,3526209,14
371,3534104,14
373,3534302,14
382,3535101,14
421,3539004,14
432,3540101,14
462,3542909,14
491,3545605,14
542,3550605,14
40,3503505,13
125,3511607,13
145,3513702,13
190,3517307,13
208,3519006,13
222,3520103,13
225,3520426,13
229,3520707,13
240,3521705,13
272,3524709,13
311,3528809,13
325,3530003,13
345,3532009,13
372,3534203,13
389,3535804,13
398,3536604,13
407,3537503,13
423,3539202,13
430,3539905,13
454,3542008,13
476,3544202,13
510,3547601,13
614,3556909,13
24,3502200,12
29,3502705,12
49,3504404,12
54,3505005,12
75,3506904,12
109,3509908,12
116,3510500,12
119,3511003,12
121,3511201,12
157,3514809,12
187,3517000,12
215,3519402,12
230,3520806,12
261,3523602,12
281,3525805,12
288,3526407,12
322,3529708,12
327,3530201,12
409,3537701,12
410,3537800,12
438,3540606,12
448,3541505,12
502,3546801,12
509,3547502,12
570,3553302,12
588,3554706,12
2,3500303,11
35,3503158,11
42,3503703,11
53,3504909,11
90,3508108,11
96,3508702,11
132,3512407,11
136,3512803,11
142,3513405,11
154,3514502,11
168,3515350,11
194,3517703,11
195,3517802,11
199,3518206,11
205,3518800,11
216,3519501,11
242,3521903,11
250,3522604,11
279,3525607,11
289,3526506,11
300,3527603,11
320,3529609,11
347,3532108,11
348,3532157,11
412,3538006,11
414,3538204,11
445,3541208,11
489,3545407,11
505,3547106,11
511,3547650,11
512,3547700,11
531,3549607,11
561,3552502,11
564,3552700,11
583,3554300,11
603,3556008,11
604,3556107,11
30,3502754,10
41,3503604,10
101,3509254,10
123,3511409,10
148,3513900,10
188,3517109,10
204,3518701,10
219,3519808,10
263,3523800,10
309,3528601,10
323,3529807,10
330,3530508,10
343,3531803,10
351,3532405,10
359,3533007,10
384,3535309,10
387,3535606,10
451,3541703,10
458,3542404,10
477,3544251,10
543,3550704,10
599,3555604,10
33,3503000,9
43,3503802,9
69,3506359,9
107,3509700,9
111,3510005,9
150,3514106,9
189,3517208,9
308,3528502,9
344,3531902,9
381,3535002,9
402,3537107,9
426,3539509,9
437,3540507,9
453,3541901,9
459,3542503,9
468,3543303,9
483,3544905,9
565,3552809,9
567,3553005,9
578,3553906,9
596,3555356,9
597,3555406,9
598,3555505,9
613,3556800,9
5,3500550,8
56,3505203,8
64,3505906,8
67,3506201,8
70,3506409,8
73,3506706,8
89,3508009,8
99,3509106,8
130,3512209,8
134,3512605,8
143,3513504,8
156,3514700,8
181,3516507,8
203,3518602,8
228,3520608,8
302,3527801,8
352,3532504,8
358,3532900,8
415,3538303,8
422,3539103,8
444,3541109,8
455,3542107,8
482,3544806,8
504,3547007,8
544,3550803,8
548,3551207,8
560,3552403,8
572,3553500,8
573,3553609,8
602,3555901,8
1,3500204,7
9,3500808,7
10,3500907,7
114,3510302,7
174,3515806,7
193,3517604,7
202,3518503,7
221,3520004,7
223,3520202,7
254,3522901,7
319,3529500,7
401,3537008,7
411,3537909,7
441,3540903,7
506,3547205,7
519,3548302,7
530,3549508,7
556,3552007,7
577,3553856,7
20,3501806,6
44,3503901,6
48,3504305,6
92,3508306,6
126,3511706,6
140,3513207,6
141,3513306,6
161,3515004,6
163,3515152,6
164,3515186,6
182,3516606,6
185,3516853,6
209,3519055,6
218,3519709,6
255,3523008,6
260,3523503,6
267,3524204,6
278,3525508,6
282,3525854,6
299,3527504,6
303,3527900,6
305,3528106,6
318,3529401,6
335,3531001,6
341,3531605,6
354,3532702,6
375,3534500,6
383,3535200,6
417,3538600,6
461,3542800,6
472,3543709,6
484,3545001,6
488,3545308,6
501,3546702,6
517,3548104,6
526,3549003,6
538,3550209,6
562,3552551,6
589,3554805,6
590,3554904,6
594,3555208,6
8,3500758,5
11,3501004,5
28,3502606,5
80,3507308,5
98,3508900,5
102,3509304,5
104,3509452,5
138,3513009,5
155,3514601,5
206,3518859,5
214,3519303,5
236,3521309,5
238,3521507,5
313,3528908,5
315,3529104,5
321,3529658,5
355,3532801,5
366,3533601,5
367,3533700,5
368,3533809,5
388,3535705,5
396,3536505,5
425,3539400,5
434,3540259,5
435,3540309,5
436,3540408,5
465,3543204,5
471,3543600,5
478,3544301,5
515,3548005,5
522,3548609,5
549,3551306,5
587,3554656,5
600,3555703,5
609,3556453,5
615,3556958,5
17,3501509,4
22,3502002,4
51,3504602,4
59,3505401,4
82,3507456,4
91,3508207,4
108,3509809,4
112,3510153,4
149,3514007,4
158,3514908,4
167,3515301,4
177,3516101,4
200,3518305,4
232,3521002,4
233,3521101,4
243,3522000,4
265,3524006,4
270,3524501,4
334,3530904,4
360,3533106,4
361,3533205,4
370,3534005,4
403,3537156,4
416,3538501,4
427,3539608,4
440,3540804,4
475,3544004,4
486,3545159,4
490,3545506,4
494,3546009,4
499,3546504,4
516,3548054,4
528,3549300,4
547,3551108,4
559,3552304,4
566,3552908,4
574,3553658,4
579,3553955,4
584,3554409,4
612,3556701,4
616,3557006,4
618,3557154,4
14,3501202,3
16,3501400,3
77,3507100,3
86,3507753,3
93,3508405,3
106,3509601,3
139,3513108,3
160,3514957,3
162,3515129,3
