city_number,city_code,metric
3662,3550308,1472
2191,3106200,658
5173,5208707,605
3228,3509502,596
5321,5300108,581
3099,3304557,466
2047,2927408,438
1843,2910800,436
3831,4106902,433
4701,4314902,431
5097,5201108,382
3592,3543402,376
3807,4104808,371
861,2304400,361
3942,4115200,352
4474,4304705,335
3656,3549805,326
794,2211001,312
1751,2903201,301
4885,5002704,295
1485,2611606,293
2123,2933307,293
2931,3170206,287
2432,3127701,284
3570,3541406,279
4982,5103403,274
4772,4318705,271
4203,4205407,264
3925,4113700,257
4184,4204202,250
294,1709500,249
1946,2919553,243
2930,3170107,239
3799,4104303,239
4004,4119905,239
1193,2504009,237
1585,2704302,236
4613,4311403,235
4557,4308508,234
1237,2507507,231
3856,4108304,230
3657,3549904,229
1642,2800308,227
4793,4320107,227
4543,4307807,224
4106,4127700,223
2537,3136702,221
365,1721000,218
550,2111300,218
3646,3548708,218
1069,2408102,214
4670,4313706,214
3141,3501608,213
4357,4217204,212
4807,4320800,212
5057,5107602,211
2912,3168606,205
3406,3525904,205
4148,4202008,205
5201,5211503,205
3497,3534401,203
4638,4312401,202
4386,4219507,199
738,2208007,198
1925,2918001,198
4680,4314100,196
2079,2929909,193
2474,3131307,193
112,1501402,191
4583,4310207,189
3952,4115804,187
4897,5003702,187
248,1702109,186
3858,4108403,185
1889,2914802,184
4591,4310504,184
1402,2604106,183
4247,4209102,182
4266,4210506,181
5166,5208004,178
3035,3205309,177
1968,2921302,176
4237,4208203,176
3988,4118501,175
4744,4317202,175
3541,3538709,172
4739,4316907,172
459,2105302,171
4918,5005707,171
1275,2510808,170
4748,4317509,170
390,2101202,169
901,2307304,169
3644,3548500,169
509,2108454,168
4961,5101803,167
969,2312908,165
1479,2611101,165
3937,4114609,164
4351,4216701,163
2528,3136207,161
5205,5211909,161
422,2103000,160
128,1502400,159
3865,4108809,158
4025,4121406,158
326,1716109,157
2163,3103504,156
3636,3547809,156
4388,4219705,154
4662,4313409,153
5068,5107909,153
853,2304202,152
2616,3143302,151
3681,3552205,151
4672,4313904,151
5265,5218003,151
11,1100122,150
5274,5218805,150
662,2203909,149
16,1100205,148
4481,4305108,148
4893,5003306,148
3188,3506003,147
3704,3554102,147
274,1705508,146
4917,5005681,146
5312,5221601,146
1871,2913200,144
3437,3529005,144
152,1504208,143
4898,5003751,143
4238,4208302,142
1189,2503704,141
1491,2612208,140
4532,4307005,140
4906,5004601,140
1840,2910727,139
3159,3503208,138
1888,2914703,137
2019,2925105,137
4794,4320206,137
4114,4128104,136
4156,4202404,136
4509,4306106,135
20,1100304,134
4999,5104807,134
5204,5211800,133
3528,3537305,132
3771,4102604,132
2335,3119401,131
568,2112209,130
1541,2700300,130
4289,4212106,130
3051,3301009,129
4430,4302105,128
1797,2906873,127
3416,3526902,127
5220,5213103,126
1,1100023,125
2061,2928703,125
3648,3548906,124
4246,4209003,124
487,2106755,123
5069,5107925,123
5100,5201405,123
4113,4128005,121
3154,3502804,120
4323,4214805,120
293,1709302,119
371,2100055,119
4251,4209300,119
5022,5106224,119
529,2109908,118
2494,3133303,118
4562,4308904,118
2169,3104007,117
3500,3534708,117
4935,5007695,117
5094,5200803,117
14,1100155,116
126,1502202,116
1068,2408003,116
1371,2601201,116
2422,3127107,116
4964,5102504,116
2081,2930105,115
797,2211308,114
1511,2613909,114
3150,3502507,114
1346,2516201,113
2698,3149903,113
3948,4115606,113
4064,4124400,113
4214,4206405,113
5007,5105259,113
2556,3138401,112
1694,2805703,111
3871,4109401,111
15,1100189,110
3168,3504008,110
5137,5205109,109
1973,2921708,108
4920,5006002,108
1920,2917508,107
2186,3105608,107
4558,4308607,107
2022,2925303,106
3301,3516200,106
5078,5108402,106
1876,2913606,105
2623,3143906,105
3122,3306305,105
4196,4205001,105
5037,5106752,105
3,1100049,104
137,1502954,104
438,2104057,104
730,2207702,104
3812,4105300,104
3945,4115408,104
4038,4122404,104
827,2302008,103
1290,2512101,103
1838,2910602,103
3597,3543907,103
4186,4204301,103
4194,4204806,103
339,1718204,102
3043,3300407,102
4563,4309001,101
311,1713304,100
1721,2900702,100
1855,2911709,100
4546,4307906,100
1886,2914604,99
4175,4203600,99
4245,4208906,99
173,1505536,98
1769,2904605,98
2099,2931350,98
5043,5107040,98
879,2305506,97
1828,2909703,97
2641,3145208,97
3183,3505500,97
3370,3522307,97
5271,5218607,97
10,1100114,96
721,2207009,96
1829,2909802,96
3757,4101408,96
4374,4218707,96
517,2109106,95
3919,4113304,95
4353,4216909,95
17,1100254,94
976,2313401,94
1782,2905602,94
3094,3304201,94
4608,4311205,94
191,1506609,93
3349,3520442,93
4967,5102678,93
2677,3148004,92
3994,4119004,92
836,2302800,91
1082,2409407,91
3814,4105508,91
4080,4125704,91
4431,4302154,91
4812,4321204,91
878,2305407,90
1423,2606002,90
3025,3204906,90
3803,4104501,90
4529,4306932,90
4738,4316808,90
5058,5107701,90
2086,2930501,89
4946,5100201,89
4947,5100250,89
5190,5210208,89
5268,5218300,89
241,1700707,88
1930,2918407,88
2005,2924009,88
391,2101251,87
394,2101400,87
852,2304103,87
4791,4319901,87
5149,5206206,87
1848,2911204,86
2368,3122306,86
133,1502772,85
2269,3113404,85
2897,3167202,85
627,2202208,84
3418,3527108,84
3758,4101507,84
4191,4204608,84
2354,3120904,83
2678,3148103,83
2777,3157005,83
3765,4102000,83
3804,4104600,83
4216,4206603,83
4930,5007208,83
4976,5103205,83
193,1506807,82
479,2106326,82
833,2302503,82
835,2302701,82
1564,2702405,82
3146,3502101,82
4003,4119806,82
4938,5007901,82
4971,5102793,82
5294,5220108,82
533,2110203,81
1778,2905206,81
4658,4313300,81
4943,5008305,81
5021,5106216,81
515,2109007,80
645,2202901,80
742,2208403,80
913,2308302,80
4677,4314050,80
4827,4321808,80
4848,4322608,80
5103,5201702,80
583,2200202,79
3870,4109302,79
3905,4112108,79
3986,4118402,79
4939,5007935,79
5025,5106257,79
1760,2903904,78
2108,2932200,78
3399,3525300,78
4924,5006309,78
5307,5221403,78
1020,2403251,77
3932,4114203,77
4167,4203006,77
4225,4207502,77
4301,4212908,77
4843,4322509,77
5282,5219407,77
578,2112902,76
1389,2603009,76
2571,3139409,76
