city_number,city_code,metric
19,1301803,
29,1302603,0.96
45,1304203,0.5925925925925926
15,1301209,0.5783132530120482
16,1301308,0.5783132530120482
21,1301902,0.5581395348837209
1,1300060,0.5517241379310345
7,1300607,0.5517241379310345
17,1301605,0.5517241379310345
25,1302306,0.5517241379310345
39,1303700,0.5517241379310345
41,1303908,0.5517241379310345
43,1304062,0.5517241379310345
46,1304237,0.5517241379310345
8,1300631,0.5274725274725275
34,1303106,0.5274725274725275
37,1303403,0.5274725274725275
10,1300805,0.5217391304347826
27,1302504,0.5217391304347826
48,1304302,0.5217391304347826
0,1300029,0.5161290322580645
6,1300508,0.5161290322580645
9,1300680,0.5161290322580645
13,1301001,0.5161290322580645
18,1301704,0.5161290322580645
22,1302009,0.5161290322580645
24,1302207,0.5161290322580645
30,1302702,0.5161290322580645
36,1303304,0.5161290322580645
42,1303957,0.5161290322580645
44,1304104,0.5161290322580645
47,1304260,0.5161290322580645
2,1300086,0.5106382978723404
3,1300102,0.5106382978723404
4,1300300,0.5106382978723404
5,1300409,0.5052631578947369
11,1300839,0.5052631578947369
12,1300904,0.5052631578947369
23,1302108,0.5052631578947369
31,1302801,0.5052631578947369
32,1302900,0.5052631578947369
38,1303601,0.5052631578947369
40,1303809,0.5052631578947369
28,1302553,0.5
33,1303007,0.5
14,1301159,0.4948453608247423
20,1301852,0.4948453608247423
35,1303205,0.4948453608247423
49,1304401,0.3609022556390977
26,1302405,0.34285714285714286
