city_number,city_code,metric
11,1302603,69.0
4,1301704,44.0
0,1300144,13.0
2,1301100,13.0
1,1300706,0.0
3,1301654,0.0
5,1301852,0.0
6,1301902,0.0
7,1302009,0.0
8,1302405,0.0
9,1302504,0.0
10,1302553,0.0
12,1302702,0.0
13,1303205,0.0
14,1303304,0.0
15,1303536,0.0
16,1303569,0.0
17,1304005,0.0
18,1304203,0.0
19,1303403,0.0
