city_number,city_code,metric
29,1302603,50
45,1304203,17
15,1301209,15
16,1301308,15
21,1301902,13
1,1300060,11
7,1300607,11
17,1301605,11
25,1302306,11
39,1303700,11
41,1303908,11
43,1304062,11
46,1304237,11
18,1301704,8
27,1302504,7
8,1300631,6
10,1300805,6
22,1302009,6
34,1303106,6
36,1303304,6
37,1303403,6
0,1300029,5
13,1301001,5
24,1302207,5
30,1302702,5
47,1304260,5
48,1304302,5
2,1300086,4
3,1300102,4
6,1300508,4
9,1300680,4
42,1303957,4
44,1304104,4
55,1303569,4
56,1304005,4
4,1300300,3
5,1300409,3
11,1300839,3
23,1302108,3
26,1302405,3
28,1302553,3
31,1302801,3
38,1303601,3
40,1303809,3
12,1300904,2
32,1302900,2
33,1303007,2
35,1303205,2
50,1300144,2
52,1301100,2
14,1301159,1
20,1301852,1
49,1304401,1
54,1303536,1
19,1301803,0
51,1300706,0
53,1301654,0
