city_number,city_code,metric
19,1301803,
29,1302603,0.9464285714285714
45,1304203,0.5760869565217391
15,1301209,0.5638297872340425
16,1301308,0.5638297872340425
21,1301902,0.5578947368421052
1,1300060,0.5408163265306123
7,1300607,0.5408163265306123
17,1301605,0.5408163265306123
25,1302306,0.5408163265306123
39,1303700,0.5408163265306123
41,1303908,0.5408163265306123
43,1304062,0.5408163265306123
46,1304237,0.5408163265306123
18,1301704,0.5353535353535354
34,1303106,0.53
10,1300805,0.5247524752475248
27,1302504,0.5247524752475248
36,1303304,0.5247524752475248
22,1302009,0.5196078431372549
30,1302702,0.5196078431372549
37,1303403,0.5196078431372549
8,1300631,0.5145631067961165
48,1304302,0.5145631067961165
0,1300029,0.5096153846153846
6,1300508,0.5096153846153846
9,1300680,0.5096153846153846
13,1301001,0.5096153846153846
24,1302207,0.5096153846153846
26,1302405,0.5096153846153846
42,1303957,0.5096153846153846
47,1304260,0.5096153846153846
2,1300086,0.5047619047619047
3,1300102,0.5047619047619047
28,1302553,0.5047619047619047
44,1304104,0.5047619047619047
31,1302801,0.5
32,1302900,0.5
38,1303601,0.5
51,1300706,
53,1301654,
55,1303569,0.5096153846153846
56,1304005,0.5096153846153846
4,1300300,0.5047619047619047
5,1300409,0.5
11,1300839,0.5
23,1302108,0.5
40,1303809,0.5
12,1300904,0.4953271028037383
33,1303007,0.4953271028037383
35,1303205,0.4953271028037383
14,1301159,0.49074074074074076
20,1301852,0.49074074074074076
54,1303536,0.49074074074074076
49,1304401,0.36054421768707484
52,1301100,0.3581081081081081
50,1300144,0.35333333333333333
