city_number,city_code,metric
29,1302603,46
45,1304203,17
15,1301209,15
16,1301308,15
1,1300060,11
7,1300607,11
17,1301605,11
21,1301902,11
25,1302306,11
39,1303700,11
41,1303908,11
43,1304062,11
46,1304237,11
8,1300631,6
10,1300805,6
27,1302504,6
34,1303106,6
37,1303403,6
0,1300029,5
13,1301001,5
18,1301704,5
24,1302207,5
30,1302702,5
36,1303304,5
47,1304260,5
48,1304302,5
2,1300086,4
3,1300102,4
6,1300508,4
9,1300680,4
22,1302009,4
42,1303957,4
44,1304104,4
4,1300300,3
5,1300409,3
11,1300839,3
23,1302108,3
31,1302801,3
38,1303601,3
40,1303809,3
12,1300904,2
28,1302553,2
32,1302900,2
33,1303007,2
14,1301159,1
20,1301852,1
26,1302405,1
35,1303205,1
49,1304401,1
19,1301803,0
